term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Spring2016,37519,NS 0272C,C,0,Geriatric Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'JHE '}]",['F 0700am-0200pm 03/16-05/03 JHE '],Susan N.  Bartos,7,7,0
Spring2016,37520,NS 0272C,D,0,Geriatric Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'LUDLW '}]",['W 0700am-0200pm 03/16-05/03 LUDLW '],Laura A.  Conklin,7,8,-1
Spring2016,38204,NS 0272C,E,0,Geriatric Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'LCH '}]",['W 0700am-0200pm 03/16-05/03 LCH '],Mary Anne   Caserta,7,7,0
Spring2016,37516,NS 0305,A,4,Mental Health Nursing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'SON 203'}]",['MR 0930am-1045am 01/19-05/03 SON 203'],Audrey M.  Beauvais,65,53,12
Spring2016,37521,NS 0305C,A,0,Mental Health Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '01/19-03/15', 'location': 'YAL '}]",['F 0700am-0200pm 01/19-03/15 YAL '],Kathryn   Phillips,6,6,0
Spring2016,37522,NS 0305C,B,0,Mental Health Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '01/19-03/15', 'location': 'VA '}]",['W 0700am-0200pm 01/19-03/15 VA '],Kathryn   Phillips,6,5,1
Spring2016,37523,NS 0305C,C,0,Mental Health Nursing Clinical,"[{'days': 'W', 'times': '0200pm-0800pm', 'dates': '01/19-03/15', 'location': 'HSR '}]",['W 0200pm-0800pm 01/19-03/15 HSR '],David M.  Depukat,6,6,0
Spring2016,37524,NS 0305C,D,0,Mental Health Nursing Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '01/19-03/15', 'location': 'VA '}]",['T 0700am-0200pm 01/19-03/15 VA '],Kathryn   Phillips,6,3,3
Spring2016,37525,NS 0305C,E,0,Mental Health Nursing Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '01/19-03/15', 'location': 'GBMH '}]",['T 0700am-0200pm 01/19-03/15 GBMH '],Martha Ann  Boulton,6,5,1
Spring2016,38207,NS 0305C,F,0,Mental Health Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'YAL '}]",['F 0700am-0200pm 03/16-05/03 YAL '],Dilice   Robertson,6,6,0
Spring2016,39082,NS 0305C,G,0,Mental Health Nursing Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'STV '}]",['T 0700am-0200pm 03/16-05/03 STV '],Janice Pinckney  Holmes,6,5,1
Spring2016,39083,NS 0305C,H,0,Mental Health Nursing Clinical,"[{'days': 'W', 'times': '0200pm-0900pm', 'dates': '03/16-05/03', 'location': 'HSR '}]",['W 0200pm-0900pm 03/16-05/03 HSR '],David M.  Depukat,5,4,1
Spring2016,39084,NS 0305C,I,0,Mental Health Nursing Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'GBMH '}]",['T 0700am-0200pm 03/16-05/03 GBMH '],Martha Ann  Boulton,5,5,0
Spring2016,39085,NS 0305C,J,0,Mental Health Nursing Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '03/16-05/03', 'location': 'STV '}]",['F 0700am-0200pm 03/16-05/03 STV '],Gloria J.  Fazio,5,3,2
Spring2016,39086,NS 0305C,K,0,Mental Health Nursing Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '03/06-05/03', 'location': 'YAL '}]",['W 0700am-0200pm 03/06-05/03 YAL '],Angela R.  Wilson,5,5,0
Spring2016,37193,NS 0310,A,3,Foundations of Research for Evidence Based Practice,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'SON 214'}]",['MR 1230pm-0145pm 01/19-05/03 SON 214'],Karen H.  Burrows,33,36,-3
Spring2016,39087,NS 0310,B,3,Foundations of Research for Evidence Based Practice,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'BNW 139'}]",['MR 0330pm-0445pm 01/19-05/03 BNW 139'],Karen H.  Burrows,33,28,5
Spring2016,37836,NS 0310,S,3,Foundations of Research for Evidence Based Practice,[],[],Mary M  Murphy,43,41,2
Spring2016,37194,NS 0312,A,5,Medical Surgical Nursing I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'SON 214'}]",['MR 0800am-0915am 01/19-05/03 SON 214'],Suzanne T.  Chaplik,36,34,2
Spring2016,39088,NS 0312,B,5,Medical Surgical Nursing I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'BNW 256'}]",['MR 0800am-0915am 01/19-05/03 BNW 256'],Rose   Iannino-Renz,30,29,1
Spring2016,37526,NS 0312C,A,0,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'NOR '}]",['W 0700am-0200pm 01/19-05/03 NOR '],Jainy   Vincent,5,5,0
Spring2016,37527,NS 0312C,B,0,Medical Surgical Nursing I Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'VA '}]",['T 0700am-0200pm 01/19-05/03 VA '],Diane   Avery,7,7,0
Spring2016,37528,NS 0312C,C,0,Medical Surgical Nursing I Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'STV '}]",['T 0700am-0200pm 01/19-05/03 STV '],Mary Anne   Caserta,7,7,0
Spring2016,37529,NS 0312C,D,0,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'VA '}]",['W 0700am-0200pm 01/19-05/03 VA '],Jeanne G.  Arsenault,5,5,0
Spring2016,37530,NS 0312C,E,0,Medical Surgical Nursing I Clinical,"[{'days': 'T', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'STM '}]",['T 0700am-0200pm 01/19-05/03 STM '],Patricia A.  Lamb,7,7,0
Spring2016,37531,NS 0312C,F,0,Medical Surgical Nursing I Clinical,"[{'days': 'F', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'STV '}]",['F 0700am-0200pm 01/19-05/03 STV '],Mary Anne   Caserta,7,6,1
Spring2016,39089,NS 0312C,G,0,Medical Surgical Nursing I Clinical,"[{'days': 'W', 'times': '0700am-0200pm', 'dates': '01/19-05/03', 'location': 'VA '}]",['W 0700am-0200pm 01/19-05/03 VA '],Dolores D.  Kratzer,6,6,0
